bughtlin place	 thursday-2	 friday-2	 Thursday
buie brae	 thursday-1	 thursday-1	 Thursday
buie haugh	 thursday-1	 thursday-1	 Thursday
buie rigg	 thursday-1	 thursday-1	 Thursday
bullfinch row	 wednesday-1	 thursday-2	 Thursday
bullfinch way	 wednesday-1	 thursday-2	 Thursday
burdiehouse avenue	 thursday-1	 thursday-2	 Thursday
burdiehouse crossway	 thursday-1	 thursday-2	 Thursday
burdiehouse drive	 thursday-1	 thursday-2	 Thursday
burdiehouse loan	 thursday-1	 thursday-2	 Thursday
burdiehouse medway	 thursday-1	 thursday-2	 Thursday
burdiehouse place	 thursday-1	 thursday-2	 Thursday
burdiehouse road	 thursday-1	 wednesday-2	 Thursday
burdiehouse square	 thursday-1	 thursday-2	 Thursday
burdiehouse street	 thursday-1	 thursday-2	 Thursday
burdiehouse terrace	 thursday-1	 thursday-2	 Thursday
burgess road	 thursday-1	 wednesday-1	 Thursday
burgess terrace	 wednesday-1	 thursday-1	 Wednesday
burghtoft	 thursday-1	 friday-2	 Thursday
burnbrae	 thursday-2	 friday-2	 Thursday
burnbrae avenue	 thursday-2	 friday-2	 Thursday
burnbrae drive	 thursday-2	 friday-2	 Thursday
burnbrae grove	 thursday-2	 friday-2	 Thursday
burnbrae place	 thursday-2	 friday-2	 Thursday
burndale place	 thursday-1	 friday-2	 Thursday
burnhead crescent	 thursday-2	 wednesday-2	 Thursday
burnhead grove	 thursday-2	 wednesday-2	 Thursday
burnhead loan	 thursday-2	 wednesday-2	 Thursday
burnhead path east	 thursday-2	 wednesday-2	 Thursday
burnhead path west	 thursday-2	 wednesday-2	 Thursday
burns street	 wednesday-1	 thursday-2	 Tuesday
burnside	 thursday-2	 friday-2	 Thursday
burnside park	 wednesday-1	 thursday-1	 Wednesday
burton place	 wednesday-1	 friday-1	 Thursday
buteland road	 wednesday-1	 friday-1	 Wednesday
butlaw	 thursday-1	 tuesday-1	 Thursday
byrehope way	 wednesday-2	 tuesday-2	 Wednesday
caddell's row	 friday-1	 wednesday-1	 Thursday
cadogan road	 thursday-2	 thursday-2	 Thursday
caerlaverock court	 thursday-2	 friday-2	 Thursday
cairnmuir road	 friday-1	 friday-2	 Friday
cairns drive	 wednesday-1	 thursday-1	 Wednesday
cairns gardens	 wednesday-1	 thursday-1	 Wednesday
caithness place	 tuesday-2	 tuesday-1	 Tuesday
caiyside	 tuesday-1	 thursday-1	 Thursday
caiystane avenue	 tuesday-1	 thursday-1	 Thursday
caiystane crescent	 tuesday-1	 thursday-1	 Thursday
caiystane drive	 tuesday-1	 thursday-1	 Thursday
caiystane gardens	 tuesday-1	 thursday-1	 Thursday
caiystane hill	 tuesday-1	 thursday-1	 Thursday
caiystane terrace	 tuesday-1	 thursday-1	 Thursday
caiystane view	 tuesday-1	 thursday-1	 Thursday
cakemuir gardens	 friday-1	 tuesday-2	 Friday
calder court	 wednesday-2	 thursday-2	 Wednesday
calder crescent	 wednesday-2	 thursday-2	 Wednesday
calder drive	 wednesday-2	 thursday-2	 Wednesday
calder gardens	 wednesday-2	 thursday-2	 Wednesday
calder grove	 wednesday-2	 thursday-2	 Wednesday
calder road gardens	 wednesday-2	 tuesday-2	 Friday
calder view	 wednesday-1	 thursday-2	 Wednesday
caledonian crescent	None	 tuesday-1	None
caledonian place	None	 tuesday-1	None
caledonian road	None	 tuesday-1	None
cambridge avenue	 wednesday-1	 friday-1	 Tuesday
cambridge gardens	 wednesday-1	 friday-1	 Tuesday
cambusnethan street	None	 thursday-1	None
cameron crescent	 friday-1	 thursday-1	 Friday
cameron house avenue	 friday-1	 thursday-1	 Friday
cameron march	 thursday-2	 tuesday-1	 Friday
cameron park	 friday-1	 wednesday-2	 Friday
cameron terrace	 friday-1	 thursday-1	 Friday
cameron toll gardens	 friday-1	 thursday-1	 Friday
cammo bank	 thursday-2	 tuesday-1	 Thursday
cammo brae	 thursday-2	 tuesday-1	 Thursday
cammo crescent	 thursday-2	 tuesday-1	 Thursday
cammo gardens	 thursday-2	 tuesday-1	 Thursday
cammo grove	 thursday-2	 tuesday-1	 Thursday
cammo hill	 thursday-2	 tuesday-1	 Thursday
cammo parkway	 thursday-2	 tuesday-1	 Thursday
cammo place	 thursday-2	 tuesday-1	 Thursday
cammo road	 thursday-2	 tuesday-1	 Thursday
cammo walk	 thursday-2	 tuesday-1	 Thursday
campbell avenue	 friday-2	 tuesday-1	 Friday
campbell road	 friday-2	 tuesday-1	 Friday
camus avenue	 tuesday-1	 thursday-2	 Thursday
camus park	 tuesday-1	 thursday-2	 Thursday
camus road east	 tuesday-1	 thursday-2	 Thursday
camus road west	 tuesday-1	 thursday-2	 Thursday
canaan lane	 tuesday-1	 wednesday-2	 Wednesday
canalside	 thursday-1	 wednesday-2	 Thursday
candlemaker's crescent	 thursday-1	 friday-1	 Thursday
candlemaker's park	 thursday-1	 friday-1	 Thursday
canmore street	 thursday-1	 wednesday-1	 Thursday
cannon wynd	None	 friday-1	None
canon street	 wednesday-1	 tuesday-2	 Tuesday
capella gardens	 friday-1	 tuesday-2	 Friday
captain's drive	None	 wednesday-2	 Thursday
captain's loan	 thursday-2	 wednesday-2	 Thursday
captain's road	 thursday-1	 wednesday-2	 Thursday
captain's row	 thursday-1	 wednesday-2	 Thursday
carberry place	 tuesday-1	 wednesday-1	 Friday
carfrae gardens	 friday-2	 friday-1	 Friday
carfrae grove	 friday-2	 friday-1	 Friday
carfrae park	 friday-2	 friday-1	 Friday
carfrae road	 friday-2	 friday-1	 Friday
cargil court	 tuesday-2	 wednesday-1	 Tuesday
cargil terrace	 tuesday-2	 wednesday-1	 Tuesday
cargilfield view	 friday-1	 wednesday-1	 Thursday
carlow gardens	 thursday-1	 tuesday-2	 Thursday
carlowrie avenue	 thursday-1	 tuesday-1	 Thursday
carlowrie crescent	 thursday-1	 tuesday-1	 Thursday
carlton street	 monday	 thursday-2	None
carlton terrace	 wednesday-1	 thursday-1	 Tuesday
carlyle place	None	 thursday-1	None
carmel avenue	 thursday-1	 thursday-1	 Thursday
carmel road	 thursday-1	 thursday-1	 Thursday
carmelite road	 thursday-1	 wednesday-1	 Thursday
carnbee avenue	 thursday-2	 thursday-2	 Thursday
carnbee crescent	 thursday-2	 thursday-2	 Thursday
carnbee dell	 thursday-2	 thursday-2	 Thursday
carnbee end	 thursday-2	 thursday-2	 Thursday
carnbee park	 thursday-2	 thursday-2	 Thursday
carnethy avenue	 wednesday-2	 tuesday-2	 Wednesday
caroline gardens	 friday-1	 wednesday-2	 Friday
caroline park	 tuesday-1	 tuesday-2	 Tuesday
caroline place	 friday-1	 wednesday-2	 Friday
caroline terrace	 friday-1	 wednesday-2	 Friday
carrick knowe avenue	 friday-1	 thursday-1	 Wednesday
carrick knowe drive	 friday-1	 thursday-1	 Wednesday
carrick knowe gardens	 friday-1	 thursday-1	 Wednesday
carrick knowe grove	 friday-1	 thursday-1	 Wednesday
carrick knowe hill	 friday-1	 thursday-1	 Wednesday
carrick knowe loan	 friday-1	 thursday-1	 Wednesday
carrick knowe parkway	 friday-1	 thursday-1	 Wednesday
carrick knowe place	 friday-1	 thursday-1	 Wednesday
carrick knowe road	 friday-1	 thursday-1	 Wednesday
carrick knowe terrace	 friday-1	 thursday-1	 Wednesday
carrie grove	 thursday-1	 tuesday-2	 Thursday
carter drive	 wednesday-1	 friday-2	 Thursday
cassidy wynd	 wednesday-1	 friday-1	 Wednesday
castle avenue	 friday-1	 tuesday-2	 Wednesday
castle gogar rigg	 thursday-1	 tuesday-1	 Thursday
castlebrae glebe	 friday-1	 tuesday-2	 Friday
castlebrae grove	 friday-1	 tuesday-2	 Friday
castlebrae place	 friday-1	 tuesday-2	 Friday
castlebrae rigg	 friday-1	 tuesday-2	 Friday
castlebrae wynd	 friday-1	 tuesday-2	 Friday
castlelaw road	 wednesday-2	 tuesday-2	 Wednesday
castlepark gait	 friday-1	 tuesday-2	 Friday
castlepark green	 friday-1	 tuesday-2	 Friday
castleview avenue	 friday-1	 tuesday-2	 Friday
castleview grove	 friday-1	 tuesday-2	 Friday
castleview terrace	 friday-1	 tuesday-2	 Friday
catchilraw drive	 thursday-2	 wednesday-2	 Thursday
catelbock close	 thursday-1	 tuesday-2	 Thursday
cathcart place	None	 tuesday-1	None
catstane road	 thursday-1	 tuesday-2	 Thursday
caulderhame road	 wednesday-1	 friday-2	 Wednesday
causewayside	 tuesday-2	 tuesday-1	 Wednesday
cavalry park drive	 friday-2	 thursday-2	 Friday
chalmers crescent	 tuesday-2	 wednesday-1	 Wednesday
chamberlain road	 tuesday-2	 tuesday-2	 Wednesday
chancelot grove	 tuesday-2	 friday-1	 Tuesday
chapel street	None	 thursday-1	None
charterhall grove	 tuesday-2	 tuesday-2	 Wednesday
charterhall road	 tuesday-2	 tuesday-2	 Wednesday
cherry tree avenue	 wednesday-1	 wednesday-1	 Wednesday
cherry tree crescent	 wednesday-1	 wednesday-1	 Wednesday
cherry tree gardens	 wednesday-1	 wednesday-1	 Wednesday
cherry tree grove	 wednesday-1	 wednesday-1	 Wednesday
cherry tree loan	 wednesday-1	 wednesday-1	 Wednesday
cherry tree park	 wednesday-1	 wednesday-1	 Wednesday
cherry tree place	 wednesday-1	 wednesday-1	 Wednesday
cherry tree view	 wednesday-1	 wednesday-1	 Wednesday
chesser avenue	 tuesday-2	 friday-2	 Friday
chesser cottages	 tuesday-2	 friday-2	 Friday
chesser crescent	 tuesday-2	 friday-2	 Friday
chesser gardens	 tuesday-2	 friday-2	 Friday
chesser grove	 tuesday-2	 friday-2	 Friday
chesser loan	 tuesday-2	 friday-2	 Friday
chester street	 tuesday-1	 tuesday-1	 Friday
christian crescent	 friday-2	 wednesday-1	 Friday
christian grove	 friday-2	 wednesday-1	 Friday
christie miller avenue	 wednesday-2	 tuesday-2	 Tuesday
christie miller grove	 wednesday-2	 tuesday-2	 Tuesday
christie miller place	 wednesday-2	 tuesday-2	 Tuesday
christie road	 wednesday-1	 friday-2	 Wednesday
church hill	 tuesday-2	 tuesday-2	 Wednesday
churchhill drive	 tuesday-2	 tuesday-2	 Wednesday
circus lane	 wednesday-1	 tuesday-2	 Tuesday
citadel place	 wednesday-1	 friday-1	 Tuesday
clackmae grove	 thursday-2	 wednesday-2	 Thursday
clackmae road	 thursday-2	 wednesday-2	 Thursday
clapper lane	 thursday-2	 wednesday-2	 Thursday
clarebank crescent	 wednesday-1	 wednesday-1	 Tuesday
claremont bank	 wednesday-1	 tuesday-2	 Tuesday
claremont crescent	 wednesday-1	 thursday-1	 Tuesday
claremont gardens	 wednesday-1	 wednesday-1	 Tuesday
claremont grove	 wednesday-1	 tuesday-2	 Tuesday
claremont park	 wednesday-1	 wednesday-1	 Tuesday
claremont road	 wednesday-1	 wednesday-1	 Tuesday
clarence street	 wednesday-1	 tuesday-2	 Tuesday
clarendon crescent	 tuesday-1	 thursday-2	 Friday
clarinda terrace	 thursday-1	 friday-1	 Thursday
clark avenue	 tuesday-2	 tuesday-1	 Tuesday
clark place	None	 wednesday-1	None
claverhouse drive	 thursday-2	 friday-1	 Thursday
clayhills grove	 wednesday-1	 thursday-1	 Wednesday
clayhills park	 wednesday-1	 thursday-1	 Wednesday
clearburn crescent	 friday-1	 thursday-1	 Friday
clearburn gardens	 friday-1	 thursday-1	 Friday
clearburn road	 friday-1	 thursday-1	 Friday
cleekim drive	 friday-1	 thursday-1	 Friday
cleekim road	 friday-1	 thursday-1	 Friday
cleghorn road	 tuesday-1	 thursday-2	 Tuesday
cleikiminfield	 wednesday-1a	 thursday-1	 Friday
cleikiminrig	 wednesday-1a	 thursday-1	 Friday
cleric's hill	 thursday-1	 thursday-1	 Thursday
clermiston avenue	 friday-1	 tuesday-2	 Thursday
clermiston crescent	 friday-1	 tuesday-2	 Thursday
clermiston drive	 friday-1	 tuesday-2	 Thursday
clermiston gardens	 friday-1	 tuesday-2	 Thursday
clermiston green	 friday-1	 tuesday-2	 Thursday
clermiston grove	 friday-1	 tuesday-2	 Thursday
clermiston hill	 friday-1	 tuesday-2	 Thursday
clermiston loan	 friday-1	 tuesday-2	 Thursday
clermiston medway	 friday-1	 tuesday-2	 Thursday
clermiston park	 friday-1	 tuesday-2	 Thursday
clermiston place	 friday-1	 tuesday-2	 Thursday
clermiston road north	 friday-1	 tuesday-2	 Thursday
clermiston terrace	 friday-1	 friday-2	 Friday
clermiston view	 friday-1	 tuesday-2	 Thursday
clerwood bank	 friday-1	 wednesday-2	 Friday
clerwood gardens	 friday-1	 wednesday-2	 Friday
clerwood grove	 friday-1	 thursday-2	 Friday
clerwood loan	 friday-1	 wednesday-2	 Friday
clerwood park	 friday-1	 wednesday-2	 Friday
clerwood place	 friday-1	 thursday-2	 Friday
clerwood row	 friday-1	 wednesday-2	 Friday
clerwood terrace	 friday-1	 thursday-2	 Friday
clerwood view	 friday-1	 thursday-2	 Friday
clerwood way	 friday-1	 wednesday-2	 Friday
clifton road	 thursday-1	 tuesday-1	 Thursday
clifton terrace	None	 tuesday-1	None
cliftonhall road	 thursday-1	 tuesday-1	 Thursday
clinton road	 tuesday-2	 tuesday-2	 Wednesday
clippens drive	 thursday-1	 thursday-2	 Thursday
clovenstone drive	 wednesday-1	 wednesday-2	 Wednesday
clovenstone gardens	 wednesday-1	 wednesday-2	 Wednesday
clovenstone park	 wednesday-1	 wednesday-2	 Wednesday
clufflat	 thursday-1	 tuesday-1	 Thursday
clufflat brae	 thursday-1	 tuesday-1	 Thursday
cluny avenue	 tuesday-2	 wednesday-2	 Wednesday
cluny drive	 tuesday-1	 wednesday-2	 Wednesday
cluny gardens	None	 wednesday-2	 Wednesday
cluny place	 tuesday-1	 wednesday-2	 Wednesday
cluny terrace	 tuesday-2	 wednesday-2	 Wednesday
coates gardens	 tuesday-1	 tuesday-1	 Friday
cobbler's close	 thursday-1	 tuesday-1	 Thursday
cobden crescent	 wednesday-1	 thursday-1	 Wednesday
cobden road	 wednesday-1	 thursday-1	 Wednesday
cobden terrace	 tuesday-1	 wednesday-1	 Tuesday
cochran terrace	 wednesday-1	 tuesday-2	 Tuesday
cochrane place	 wednesday-1	 thursday-2	 Tuesday
cockburn crescent	 wednesday-1	 thursday-1	 Wednesday
cockburnhill road	 wednesday-1	 friday-1	 Wednesday
coillesdene avenue	 friday-2	 tuesday-1	 Friday
coillesdene crescent	 friday-2	 tuesday-1	 Friday
coillesdene drive	 friday-2	 tuesday-1	 Friday
coillesdene gardens	 friday-2	 tuesday-1	 Friday
coillesdene grove	 friday-2	 tuesday-1	 Friday
coillesdene loan	 friday-2	 tuesday-1	 Friday
coillesdene terrace	 friday-2	 tuesday-1	 Friday
colinton grove	 wednesday-2	 tuesday-1	 Wednesday
colinton grove west	 wednesday-2	 tuesday-1	 Wednesday
colinton mains crescent	 tuesday-1	 tuesday-1	 Wednesday
colinton mains drive	 tuesday-1	 tuesday-1	 Wednesday
colinton mains gardens	 tuesday-1	 tuesday-1	 Wednesday
colinton mains green	 tuesday-1	 tuesday-1	 Wednesday
colinton mains grove	 tuesday-1	 tuesday-1	 Wednesday
colinton mains loan	 tuesday-1	 thursday-1	 Wednesday
colinton mains place	 tuesday-1	 tuesday-1	 Wednesday
colinton mains road	 tuesday-1	 tuesday-1	 Wednesday
colinton mains terrace	 tuesday-1	 tuesday-1	 Wednesday
collier place	 friday-1	 tuesday-2	 Friday
collins place	 tuesday-1	 tuesday-2	 Tuesday
colmestone gate	 tuesday-1	 thursday-2	 Thursday
coltbridge avenue	 friday-1	 wednesday-1	 Friday
coltbridge gardens	 friday-1	 wednesday-1	 Friday
coltbridge terrace	 friday-1	 wednesday-1	 Friday
coltbridge vale	 friday-1	 wednesday-1	 Friday
columba avenue	 friday-2	 wednesday-2	 Tuesday
columba road	 friday-2	 wednesday-2	 Friday
colville place	 tuesday-1	 tuesday-2	 Tuesday
combe road	 wednesday-1	 thursday-2	 Wednesday
comely bank	 tuesday-2	 thursday-2	 Friday
comely bank avenue	None	 thursday-2	None
comely bank grove	 tuesday-1	 thursday-2	 Friday
comely bank place	None	 thursday-2	None
comely bank place mews	 tuesday-1	 tuesday-2	 Friday
comely bank road	 tuesday-2	 thursday-2	 Friday
comely bank row	None	 thursday-2	None
comely bank street	 tuesday-1	 thursday-2	 Friday
comely bank terrace	None	 thursday-2	None
comiston drive	 tuesday-1	 thursday-1	 Wednesday
comiston gardens	 tuesday-1	 thursday-1	 Wednesday
comiston grove	 tuesday-1	 thursday-2	 Thursday
comiston place	 tuesday-1	 wednesday-2	 Wednesday
comiston rise	 tuesday-1	 thursday-2	 Thursday
comiston road	 tuesday-1	 thursday-1	 Wednesday
comiston springs avenue	 tuesday-1	 thursday-2	 Thursday
comiston terrace	None	 wednesday-2	None
comiston view	 tuesday-1	 thursday-2	 Thursday
commercial street	 wednesday-1	 friday-1	 Tuesday
connaught place	 tuesday-2	 friday-1	 Tuesday
considine gardens	 wednesday-2	 thursday-1	 Friday
considine terrace	 wednesday-2	 thursday-1	 Friday
corbiehill avenue	 friday-2	 wednesday-2	 Tuesday
corbiehill crescent	 friday-1	 thursday-1	 Tuesday
corbiehill gardens	 friday-2	 wednesday-2	 Tuesday
corbiehill grove	 friday-2	 wednesday-2	 Tuesday
corbiehill park	 friday-2	 wednesday-2	 Tuesday
corbiehill place	 friday-1	 thursday-1	 Tuesday
corbiehill road	 friday-1	 wednesday-2	 Tuesday
corbiehill terrace	 friday-1	 thursday-1	 Tuesday
corbieshot	 friday-1	 thursday-1	 Friday
corbiewynd	 friday-1	 thursday-1	 Friday
cornfield crescent	 friday-1	 thursday-2	 Tuesday
cornhill terrace	 wednesday-1	 thursday-2	 Tuesday
corrennie drive	 tuesday-1	 wednesday-2	 Wednesday
corrennie gardens	 tuesday-1	 wednesday-2	 Wednesday
corrigan street	 wednesday-1a	 thursday-1	 Friday
corslet crescent	 wednesday-1	 tuesday-1	 Wednesday
corslet road	 wednesday-1	 tuesday-1	 Wednesday
corstorphine bank avenue	 friday-1	 wednesday-2	 Friday
corstorphine bank drive	 friday-1	 wednesday-2	 Friday
corstorphine bank terrace	 friday-1	 wednesday-2	 Friday
corstorphine high street	 friday-1	 wednesday-2	 Wednesday
corstorphine hill avenue	 friday-1	 friday-2	 Friday
corstorphine hill crescent	 friday-1	 friday-2	 Friday
corstorphine hill gardens	 friday-1	 friday-2	 Friday
corstorphine hill road	 friday-1	 friday-2	 Friday
corstorphine house avenue	 friday-1	 friday-2	 Friday
corstorphine house terrace	 friday-1	 friday-2	 Friday
corstorphine park gardens	 friday-1	 friday-2	 Friday
cotlaws	 thursday-1	 thursday-1	 Thursday
cottage green	 friday-1	 wednesday-1	 Thursday
cottage park	 friday-2	 friday-1	 Friday
coulter crescent	 thursday-2	 thursday-2	 Thursday
cowan road	 tuesday-2	 friday-1	 Tuesday
cowan's close	None	 thursday-1	None
cowgill gardens	 thursday-2	 thursday-2	 Thursday
craigcrook avenue	 friday-2	 friday-1	 Friday
craigcrook gardens	 friday-2	 wednesday-2	 Friday
craigcrook grove	 friday-2	 friday-1	 Friday
craigcrook park	 friday-2	 friday-1	 Friday
craigcrook place	 friday-2	 wednesday-2	 Friday
craigcrook square	 friday-2	 friday-1	 Friday
craigcrook terrace	 friday-2	 wednesday-2	 Friday
craigentarrie mews	 wednesday-1	 wednesday-1	 Wednesday
craigentinny avenue north	 wednesday-1	 wednesday-1	 Tuesday
craigentinny crescent	 wednesday-2	 tuesday-2	 Tuesday
craigentinny grove	 wednesday-2	 tuesday-2	 Tuesday
craigentinny place	 wednesday-2	 friday-2	 Tuesday
craighall avenue	 wednesday-1	 tuesday-1	 Tuesday
craighall bank	 wednesday-1	 tuesday-1	 Tuesday
craighall crescent	 tuesday-2	 tuesday-1	 Tuesday
craighall gardens	 tuesday-2	 tuesday-1	 Tuesday
craighall road	 tuesday-2	 tuesday-1	 Tuesday
craighall terrace	 tuesday-2	 tuesday-1	 Tuesday
craighill gardens	 tuesday-1	 thursday-1	 Wednesday
craighouse avenue	 tuesday-1	 thursday-1	 Wednesday
craighouse gardens	 tuesday-1	 thursday-1	 Wednesday
craighouse park	 tuesday-1	 thursday-1	 Wednesday
craighouse road	 tuesday-1	 thursday-1	 Wednesday
craighouse terrace	 tuesday-1	 thursday-1	 Wednesday
craigievar square	 thursday-2	 friday-2	 Thursday
craigievar wynd	 thursday-2	 friday-2	 Thursday
craiglea drive	 tuesday-1	 thursday-1	 Wednesday
craiglea place	 tuesday-1	 thursday-1	 Wednesday
craigleith avenue north	 friday-2	 wednesday-2	 Friday
craigleith bank	 friday-2	 wednesday-2	 Friday
craigleith drive	 friday-2	 wednesday-2	 Friday
craigleith gardens	 friday-2	 wednesday-2	 Friday
craigleith grove	 friday-2	 wednesday-2	 Friday
craigleith hill	 tuesday-2	 wednesday-2	 Friday
craigleith hill avenue	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill crescent	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill gardens	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill green	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill grove	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill loan	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill park	 tuesday-2	 wednesday-2	 Tuesday
craigleith hill row	 tuesday-2	 wednesday-2	 Tuesday
craigleith rise	 friday-2	 tuesday-1	 Friday
craigleith road	None	 wednesday-2	 Friday
craigleith view	 friday-2	 tuesday-1	 Friday
craiglockhart avenue	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart bank	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart crescent	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart dell road	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart drive north	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart drive south	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart gardens	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart grove	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart loan	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart park	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart place	 wednesday-2	 wednesday-1	 Wednesday
craiglockhart quadrant	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart road	 tuesday-2	 wednesday-1	 Wednesday
craiglockhart terrace	 wednesday-2	 friday-1	 Wednesday
craiglockhart view	 wednesday-2	 tuesday-1	 Wednesday
